Temperature,Humidity,PM25,PM 10,Lat,Long
25.31,29.39,11.9,20.8,51.97,7.61
25.31,29.39,11.9,20.8,51.97,7.61
25.3,29.39,11.9,20.8,51.97,7.61
25.28,29.39,12,21.2,51.97,7.61
25.28,29.39,12,21.2,51.97,7.61
25.28,29.39,12,21.2,51.97,7.61
25.27,29.39,12,21.2,51.97,7.61
25.27,29.39,12,21.7,51.97,7.61
25.25,29.39,12,21.7,51.97,7.61
25.25,29.39,12,21.7,51.97,7.61
25.27,29.39,12,21.7,51.97,7.61
25.25,29.39,12,21.7,51.97,7.61
25.25,29.39,11.9,21.7,51.97,7.61
25.24,29.39,11.9,21.7,51.97,7.61
25.24,29.39,11.9,21.7,51.97,7.61
25.24,29.39,11.9,21.7,51.97,7.61
25.22,29.39,11.9,21.7,51.97,7.61
25.24,29.39,11.9,21.7,51.97,7.61
25.22,29.39,11.9,21.7,51.97,7.61
25.2,29.39,11.9,21.7,51.97,7.61
25.2,29.39,11.7,21.9,51.97,7.61
25.2,29.39,11.7,21.9,51.97,7.61
25.2,29.39,11.7,21.9,51.97,7.61
25.19,29.39,11.7,21.9,51.97,7.61
25.19,29.39,11.3,21.7,51.97,7.61
25.19,29.39,11.3,21.7,51.97,7.61
25.17,29.39,11.3,21.7,51.97,7.61
25.16,29.39,11.3,21.7,51.97,7.61
25.17,29.39,11.2,20.9,51.97,7.61
25.17,29.39,11.2,20.9,51.97,7.61
25.15,29.39,11.2,20.9,51.97,7.61
25.15,29.5,11.2,20.9,51.97,7.61
25.15,29.5,10.8,20.7,51.97,7.61
25.15,29.5,10.8,20.7,51.97,7.61
25.13,29.51,10.8,20.7,51.97,7.61
25.13,29.51,10.8,20.7,51.97,7.61
25.13,29.51,10.7,20.5,51.97,7.61
25.12,29.51,10.7,20.5,51.97,7.61
25.12,29.51,10.7,20.5,51.97,7.61
25.12,29.51,10.7,20.5,51.97,7.61
25.1,29.51,8.6,19.6,51.97,7.61
25.1,29.51,8.6,19.6,51.97,7.61
25.1,29.41,8.6,19.6,51.97,7.61
25.1,29.41,8.6,19.6,51.97,7.61
25.09,29.51,8.6,19.6,51.97,7.61
25.09,29.51,4.8,17.4,51.97,7.61
25.07,29.51,4.8,17.4,51.97,7.61
25.09,29.51,4.8,17.4,51.97,7.61
25.09,29.51,4.8,17.4,51.97,7.61
25.06,29.51,4.8,17.5,51.97,7.61
25.06,29.51,4.8,17.5,51.97,7.61
25.06,29.51,4.8,17.5,51.97,7.61
25.05,29.51,4.8,17.5,51.97,7.61
25.06,29.51,4.8,17,51.97,7.61
25.05,29.51,4.8,17,51.97,7.61
25.02,29.51,4.8,17,51.97,7.61
25.02,29.51,4.8,17,51.97,7.61
25.02,29.51,4.7,16.9,51.97,7.61
25.01,29.51,4.7,16.9,51.97,7.61
25.02,29.51,4.7,16.9,51.97,7.61
25.01,29.51,4.7,16.9,51.97,7.61
25.01,29.51,4.5,16.5,51.97,7.61
25,29.51,4.5,16.5,51.97,7.61
25,29.51,4.5,16.5,51.97,7.61
25,29.51,4.5,16.5,51.97,7.61
24.98,29.51,4.5,16.3,51.97,7.61
24.98,29.51,4.5,16.3,51.97,7.61
24.97,29.51,4.5,16.3,51.97,7.61
24.97,29.51,4.5,16.3,51.97,7.61
24.97,29.51,4.5,16.1,51.97,7.61
24.97,29.51,4.5,16.1,51.97,7.61
24.95,29.61,4.5,16.1,51.97,7.61
24.95,29.61,4.5,16.1,51.97,7.61
24.94,29.61,4.3,15.8,51.97,7.61
24.94,29.61,4.3,15.8,51.97,7.61
24.92,29.61,4.3,15.8,51.97,7.61
24.92,29.61,4.3,15.8,51.97,7.61
24.94,29.61,4.3,15.8,51.97,7.61
24.92,29.61,4.2,15.2,51.97,7.61
24.92,29.61,4.2,15.2,51.97,7.61
24.91,29.61,4.2,15.2,51.97,7.61
24.91,29.61,4.2,15.2,51.97,7.61
24.91,29.63,4.1,15.5,51.97,7.61
24.9,29.63,4.1,15.5,51.97,7.61
24.9,29.63,4.1,15.5,51.97,7.61
24.9,29.63,4.1,15.5,51.97,7.61
24.9,29.63,3.9,15.1,51.97,7.61
24.88,29.63,3.9,15.1,51.97,7.61
24.88,29.63,3.9,15.1,51.97,7.61
24.87,29.63,3.9,15.1,51.97,7.61
24.88,29.63,3.8,15.2,51.97,7.61
24.87,29.63,3.8,15.2,51.97,7.61
24.87,29.63,3.8,15.2,51.97,7.61
24.85,29.63,3.8,15.2,51.97,7.61
24.85,29.63,3.8,15.6,51.97,7.61
24.85,29.63,3.8,15.6,51.97,7.61
24.83,29.63,3.8,15.6,51.97,7.61
24.85,29.63,3.8,15.6,51.97,7.61
24.82,29.63,3.9,15.8,51.97,7.61
24.82,29.63,3.9,15.8,51.97,7.61
24.82,29.63,3.9,15.8,51.97,7.61
24.82,29.63,3.9,15.8,51.97,7.61
24.8,29.72,3.8,16.1,51.97,7.61
24.82,29.72,3.8,16.1,51.97,7.61
24.8,29.72,3.8,16.1,51.97,7.61
24.8,29.72,3.8,16.1,51.97,7.61
24.8,29.72,3.6,15.7,51.97,7.61
24.79,29.72,3.6,15.7,51.97,7.61
24.8,29.72,3.6,15.7,51.97,7.61
24.79,29.72,3.6,15.7,51.97,7.61
24.77,29.72,3.6,15.7,51.97,7.61
24.77,29.72,3.5,15.2,51.97,7.61
24.77,29.72,3.5,15.2,51.97,7.61
24.76,29.72,3.5,15.2,51.97,7.61
24.76,29.72,3.5,15.2,51.97,7.61
24.76,29.72,3.5,15.5,51.97,7.61
24.76,29.72,3.5,15.5,51.97,7.61
24.76,29.72,3.5,15.5,51.97,7.61
24.75,29.72,3.5,15.5,51.97,7.61
24.75,29.72,3.5,15.6,51.97,7.61
24.75,29.72,3.5,15.6,51.97,7.61
24.73,29.72,3.5,15.6,51.97,7.61
24.73,29.72,3.5,15.6,51.97,7.61
24.73,29.72,3.5,15.2,51.97,7.61
24.69,29.72,3.5,15.2,51.97,7.61
24.71,29.72,3.5,15.2,51.97,7.61
24.71,29.72,3.5,15.2,51.97,7.61
24.69,29.72,3.6,15.2,51.97,7.61
24.69,29.72,3.6,15.2,51.97,7.61
24.69,29.72,3.6,15.2,51.97,7.61
24.68,29.82,3.6,15.2,51.97,7.61
24.69,29.72,3.6,14.6,51.97,7.61
24.69,29.72,3.6,14.6,51.97,7.61
24.68,29.72,3.6,14.6,51.97,7.61
24.67,29.82,3.6,14.6,51.97,7.61
24.67,29.74,3.7,14.6,51.97,7.61
24.67,29.82,3.7,14.6,51.97,7.61
24.67,29.84,3.7,14.6,51.97,7.61
24.67,29.84,3.7,14.6,51.97,7.61
24.64,29.84,3.7,14.6,51.97,7.61
24.64,29.84,3.7,14.9,51.97,7.61
24.64,29.84,3.7,14.9,51.97,7.61
24.64,29.84,3.7,14.9,51.97,7.61
24.63,29.84,3.7,14.9,51.97,7.61
24.63,29.84,3.6,14.3,51.97,7.61
24.61,29.84,3.6,14.3,51.97,7.61
24.63,29.84,3.6,14.3,51.97,7.61
24.61,29.84,3.6,14.3,51.97,7.61
24.61,29.84,3.6,14.2,51.97,7.61
24.61,29.84,3.6,14.2,51.97,7.61
24.61,29.84,3.6,14.2,51.97,7.61
24.61,29.84,3.6,14.2,51.97,7.61
24.59,29.84,3.5,14.1,51.97,7.61
24.59,29.84,3.5,14.1,51.97,7.61
24.57,29.84,3.5,14.1,51.97,7.61
24.59,29.84,3.5,14.1,51.97,7.61
24.59,29.84,3.5,13.8,51.97,7.61
24.59,29.84,3.5,13.8,51.97,7.61
24.57,29.84,3.5,13.8,51.97,7.61
24.56,29.84,3.5,13.8,51.97,7.61
24.57,29.84,3.5,13.7,51.97,7.61
24.56,29.84,3.5,13.7,51.97,7.61
24.57,29.84,3.5,13.7,51.97,7.61
24.56,29.84,3.5,13.7,51.97,7.61
24.54,29.94,3.5,14,51.97,7.61
24.54,29.84,3.5,14,51.97,7.61
24.54,29.84,3.5,14,51.97,7.61
24.53,29.84,3.5,14,51.97,7.61
24.53,29.94,3.5,13.7,51.97,7.61
24.53,29.84,3.5,13.7,51.97,7.61
24.53,29.94,3.5,13.7,51.97,7.61
24.52,29.94,3.5,13.7,51.97,7.61
24.5,29.94,3.5,13.7,51.97,7.61
24.52,29.94,3.6,13.5,51.97,7.61
24.5,29.94,3.6,13.5,51.97,7.61
24.52,29.94,3.6,13.5,51.97,7.61
24.5,29.94,3.6,13.5,51.97,7.61
24.49,29.94,3.5,14.7,51.97,7.61
24.5,29.94,3.5,14.7,51.97,7.61
24.49,29.94,3.5,14.7,51.97,7.61
24.47,29.94,3.5,14.7,51.97,7.61
24.49,29.94,3.6,14.5,51.97,7.61
24.49,29.94,3.6,14.5,51.97,7.61
24.47,29.94,3.6,14.5,51.97,7.61
24.47,29.94,3.6,14.5,51.97,7.61
24.45,29.94,3.6,14.5,51.97,7.61
24.47,29.94,3.6,14.5,51.97,7.61
24.47,29.94,3.6,14.5,51.97,7.61
24.44,29.94,3.6,14.5,51.97,7.61
24.44,29.94,3.7,14.9,51.97,7.61
24.44,29.94,3.7,14.9,51.97,7.61
24.44,29.94,3.7,14.9,51.97,7.61
24.44,29.94,3.7,14.9,51.97,7.61
24.44,29.94,3.8,15.3,51.97,7.61
24.42,29.95,3.8,15.3,51.97,7.61
24.41,29.94,3.8,15.3,51.97,7.61
24.41,29.95,3.8,15.3,51.97,7.61
24.42,30.05,3.8,15.3,51.97,7.61
24.41,30.05,3.8,15.3,51.97,7.61
24.41,30.05,3.8,15.3,51.97,7.61
24.41,30.05,3.8,15.3,51.97,7.61
24.39,30.05,3.8,15.6,51.97,7.61
24.39,30.05,3.8,15.6,51.97,7.61
24.38,30.05,3.8,15.6,51.97,7.61
24.39,30.05,3.8,15.6,51.97,7.61
24.38,30.05,3.8,15.6,51.97,7.61
24.39,30.05,3.7,14.8,51.97,7.61
24.38,30.05,3.7,14.8,51.97,7.61
24.37,30.05,3.7,14.8,51.97,7.61
24.37,30.05,3.7,14.8,51.97,7.61
24.37,30.05,3.7,14.7,51.97,7.61
24.37,30.05,3.7,14.7,51.97,7.61
24.37,30.05,3.7,14.7,51.97,7.61
24.35,30.05,3.7,14.7,51.97,7.61
24.35,30.05,3.8,14.9,51.97,7.61
24.35,30.05,3.8,14.9,51.97,7.61
24.34,30.05,3.8,14.9,51.97,7.61
24.34,30.05,3.8,14.9,51.97,7.61
24.34,30.05,3.8,14.7,51.97,7.61
24.34,30.05,3.8,14.7,51.97,7.61
24.32,30.05,3.8,14.7,51.97,7.61
24.32,30.05,3.8,14.7,51.97,7.61
24.31,30.05,3.9,15.2,51.97,7.61
24.31,30.05,3.9,15.2,51.97,7.61
24.31,30.05,3.9,15.2,51.97,7.61
24.31,30.05,3.9,15.2,51.97,7.61
24.31,30.05,4,14.2,51.97,7.61
24.29,30.05,4,14.2,51.97,7.61
24.29,30.15,4,14.2,51.97,7.61
24.29,30.15,4,14.2,51.97,7.61
24.29,30.05,4.1,14.6,51.97,7.61
24.29,30.15,4.1,14.6,51.97,7.61
24.27,30.15,4.1,14.6,51.97,7.61
24.27,30.15,4.1,14.6,51.97,7.61
24.27,30.15,4.1,14.6,51.97,7.61
24.26,30.15,4.2,15.3,51.97,7.61
24.27,30.15,4.2,15.3,51.97,7.61
24.26,30.15,4.2,15.3,51.97,7.61
24.27,30.15,4.2,15.3,51.97,7.61
24.26,30.15,4.3,15.3,51.97,7.61
24.26,30.15,4.3,15.3,51.97,7.61
24.26,30.15,4.3,15.3,51.97,7.61
24.26,30.15,4.3,15.3,51.97,7.61
24.26,30.15,4.4,16.2,51.97,7.61
24.23,30.15,4.4,16.2,51.97,7.61
24.23,30.15,4.4,16.2,51.97,7.61
24.23,30.15,4.4,16.2,51.97,7.61
24.23,30.15,4.3,15.9,51.97,7.61
24.23,30.15,4.3,15.9,51.97,7.61
24.22,30.15,4.3,15.9,51.97,7.61
24.23,30.15,4.3,15.9,51.97,7.61
24.23,30.15,4.2,16.6,51.97,7.61
24.23,30.15,4.2,16.6,51.97,7.61
24.22,30.15,4.2,16.6,51.97,7.61
24.22,30.25,4.2,16.6,51.97,7.61
24.2,30.15,4.2,16.5,51.97,7.61
24.22,30.25,4.2,16.5,51.97,7.61
24.2,30.25,4.2,16.5,51.97,7.61
24.22,30.25,4.2,16.5,51.97,7.61
24.2,30.25,4.2,16.6,51.97,7.61
24.2,30.25,4.2,16.6,51.97,7.61
24.2,30.25,4.2,16.6,51.97,7.61
24.2,30.25,4.2,16.6,51.97,7.61
24.19,30.25,4.3,16.7,51.97,7.61
24.19,30.25,4.3,16.7,51.97,7.61
24.19,30.25,4.3,16.7,51.97,7.61
24.19,30.25,4.3,16.7,51.97,7.61
24.19,30.25,4.3,16.7,51.97,7.61
24.17,30.25,4.4,16.8,51.97,7.61
24.19,30.27,4.4,16.8,51.97,7.61
24.19,30.27,4.4,16.8,51.97,7.61
24.19,30.27,4.4,16.8,51.97,7.61
24.17,30.36,4.7,17.3,51.97,7.61
24.16,30.36,4.7,17.3,51.97,7.61
24.17,30.36,4.7,17.3,51.97,7.61
24.17,30.36,4.7,17.3,51.97,7.61
24.19,30.36,4.9,17.8,51.97,7.61
24.17,30.36,4.9,17.8,51.97,7.61
24.17,30.36,4.9,17.8,51.97,7.61
24.16,30.36,4.9,17.8,51.97,7.61
24.16,30.36,5,18,51.97,7.61
24.16,30.36,5,18,51.97,7.61
24.16,30.36,5,18,51.97,7.61
24.16,30.36,5,18,51.97,7.61
24.16,30.36,5.1,18.1,51.97,7.61
24.14,30.36,5.1,18.1,51.97,7.61
24.16,30.36,5.1,18.1,51.97,7.61
24.14,30.46,5.1,18.1,51.97,7.61
24.14,30.46,5.1,17.8,51.97,7.61
24.14,30.46,5.1,17.8,51.97,7.61
24.14,30.46,5.1,17.8,51.97,7.61
24.14,30.46,5.1,17.8,51.97,7.61
24.14,30.46,5.3,18.2,51.97,7.61
24.14,30.46,5.3,18.2,51.97,7.61
24.14,30.46,5.3,18.2,51.97,7.61
24.14,30.46,5.3,18.2,51.97,7.61
24.14,30.46,5.3,18.4,51.97,7.61
24.14,30.46,5.3,18.4,51.97,7.61
24.13,30.46,5.3,18.4,51.97,7.61
24.14,30.46,5.3,18.4,51.97,7.61
24.13,30.46,5.3,18.4,51.97,7.61
24.13,30.46,5.3,17.4,51.97,7.61
24.13,30.46,5.3,17.4,51.97,7.61
24.13,30.46,5.3,17.4,51.97,7.61
24.13,30.56,5.3,17.4,51.97,7.61
24.14,30.56,5.9,18.1,51.97,7.61
24.13,30.56,5.9,18.1,51.97,7.61
24.12,30.56,5.9,18.1,51.97,7.61
24.12,30.56,5.9,18.1,51.97,7.61
24.12,30.56,6,18.9,51.97,7.61
24.12,30.56,6,18.9,51.97,7.61
24.1,30.56,6,18.9,51.97,7.61
24.1,30.56,6,19.2,51.97,7.61
24.12,30.56,6,19.2,51.97,7.61
24.1,30.56,6,19.2,51.97,7.61
24.1,30.56,6.1,19.5,51.97,7.61
24.1,30.56,6.1,19.5,51.97,7.61
24.08,30.56,6.1,19.5,51.97,7.61
24.12,30.56,6.1,19.5,51.97,7.61
24.12,30.56,6.1,19.6,51.97,7.61
24.1,30.56,6.1,19.6,51.97,7.62
24.1,30.56,6.1,19.6,51.97,7.62
24.08,30.56,6.1,19.6,51.97,7.62
24.1,30.56,6.2,19.4,51.97,7.62
24.08,30.56,6.2,19.4,51.97,7.62
24.07,30.56,6.2,19.4,51.97,7.62
24.08,30.56,6.2,19.4,51.97,7.62
24.08,30.56,6.3,19.6,51.97,7.62
24.07,30.56,6.3,19.6,51.97,7.62
24.08,30.56,6.3,19.6,51.97,7.62
24.07,30.56,6.3,19.6,51.97,7.62
24.07,30.56,6.3,19,51.97,7.62
24.07,30.56,6.3,19,51.97,7.62
24.07,30.56,6.3,19,51.97,7.62
24.07,30.56,6.3,19,51.97,7.62
24.07,30.56,6.1,18.8,51.97,7.62
24.05,30.56,6.1,18.8,51.97,7.62
24.07,30.56,6.1,18.8,51.97,7.62
24.05,30.56,6.1,18.8,51.97,7.62
24.04,30.66,6.3,19.1,51.97,7.62
24.05,30.66,6.3,19.1,51.97,7.62
24.05,30.66,6.3,19.1,51.97,7.62
24.04,30.66,6.3,19.1,51.97,7.62
24.04,30.66,6.3,19.9,51.97,7.62
24.02,30.66,6.3,19.9,51.97,7.62
24.04,30.66,6.3,19.9,51.97,7.62
24.04,30.66,6.3,19.9,51.97,7.62
24.04,30.66,6.3,20.4,51.97,7.62
24.04,30.66,6.3,20.4,51.97,7.62
24.02,30.66,6.3,20.4,51.97,7.62
24.02,30.66,6.3,20.4,51.97,7.62
24.02,30.66,6.3,20.6,51.97,7.62
24.02,30.66,6.3,20.6,51.97,7.62
24.02,30.66,6.3,20.6,51.97,7.62
24.01,30.66,6.3,20.6,51.97,7.62
24.01,30.66,6.2,20.2,51.97,7.62
24.02,30.66,6.2,20.2,51.97,7.62
24.02,30.66,6.2,20.2,51.97,7.62
24.02,30.66,6.2,20.2,51.97,7.62
24.02,30.66,6.2,20.4,51.97,7.62
24,30.66,6.2,20.4,51.97,7.62
24.01,30.66,6.2,20.4,51.97,7.62
24.01,30.66,6.2,20.4,51.97,7.62
24,30.66,6.1,19.9,51.97,7.62
24,30.66,6.1,19.9,51.97,7.62
24.01,30.66,6.1,19.9,51.97,7.62
24,30.66,6.1,19.9,51.97,7.62
24,30.66,6.1,19.6,51.97,7.62
24.01,30.76,6.1,19.6,51.97,7.62
24,30.66,6.1,19.6,51.97,7.62
24,30.66,6.1,19.6,51.97,7.62
23.98,30.76,6.1,19.6,51.97,7.62
23.98,30.76,6.1,21,51.97,7.62
23.98,30.76,6.1,21,51.97,7.62
23.97,30.66,6.1,21,51.97,7.62
23.98,30.76,6.1,21,51.97,7.62
23.97,30.76,6,20.9,51.97,7.62
23.97,30.76,6,20.9,51.97,7.62
23.97,30.76,6,20.9,51.97,7.62
23.97,30.76,6,20.9,51.97,7.62
23.97,30.76,6,21,51.97,7.62
23.97,30.76,6,21,51.97,7.62
23.95,30.76,6,21,51.97,7.62
23.97,30.76,6,21,51.97,7.62
23.95,30.77,5.9,20.4,51.97,7.62
23.95,30.76,5.9,20.4,51.97,7.62
23.95,30.76,5.9,20.4,51.97,7.62
23.94,30.77,5.9,20.4,51.97,7.62
23.94,30.77,5.8,21.6,51.97,7.62
23.94,30.77,5.8,21.6,51.97,7.62
23.94,30.77,5.8,21.6,51.97,7.62
23.94,30.77,5.8,21.6,51.97,7.62
23.92,30.77,5.5,21.1,51.97,7.62
23.92,30.77,5.5,21.1,51.97,7.62
23.92,30.77,5.5,21.1,51.97,7.62
23.92,30.77,5.5,21.1,51.97,7.62
23.92,30.77,5.4,21.1,51.97,7.62
23.9,30.77,5.4,21.1,51.97,7.62
23.92,30.77,5.4,21.1,51.97,7.62
23.92,30.77,5.4,21.1,51.97,7.62
23.9,30.77,5.2,20.8,51.97,7.62
23.9,30.77,5.2,20.8,51.97,7.62
23.9,30.77,5.2,20.8,51.97,7.62
23.89,30.77,5.2,20.8,51.97,7.62
23.89,30.77,5.2,20.8,51.97,7.62
23.89,30.77,5.2,20.9,51.97,7.62
23.9,30.88,5.2,20.9,51.97,7.62
23.89,30.88,5.2,20.9,51.97,7.62
23.89,30.88,5.2,20.9,51.97,7.62
23.87,30.88,5.2,20.9,51.97,7.62
23.89,30.88,5.2,20.9,51.97,7.62
23.89,30.88,5.2,20.9,51.97,7.62
23.87,30.88,5.2,20.9,51.97,7.62
23.89,30.88,5,20.8,51.97,7.62
23.87,30.88,5,20.8,51.97,7.62
23.87,30.88,5,20.8,51.97,7.62
23.86,30.88,5,20.8,51.97,7.62
23.87,30.88,4.9,20.5,51.97,7.62
23.86,30.88,4.9,20.5,51.97,7.62
23.86,30.88,4.9,20.5,51.97,7.62
23.85,30.88,4.9,20.5,51.97,7.62
23.85,30.88,4.9,20.2,51.97,7.62
23.86,30.88,4.9,20.2,51.97,7.62
23.86,30.88,4.9,20.2,51.97,7.62
23.85,30.88,4.9,20.2,51.97,7.62
23.86,30.88,4.3,19.6,51.97,7.62
23.85,30.88,4.3,19.6,51.97,7.62
23.83,30.88,4.3,19.6,51.97,7.62
23.85,30.98,4.3,19.6,51.97,7.62
23.85,30.88,4.1,18.9,51.97,7.62
23.83,30.88,4.1,18.9,51.97,7.62
23.85,30.88,4.1,18.9,51.97,7.62
23.83,30.88,4.1,18.9,51.97,7.62
23.82,30.88,4.1,18.9,51.97,7.62
23.83,30.98,4.3,18.6,51.97,7.62
23.85,30.98,4.3,18.6,51.97,7.62
23.82,30.98,4.3,18.6,51.97,7.62
23.83,30.98,4.3,18.6,51.97,7.62
23.8,30.98,4.2,18.2,51.97,7.62
23.83,30.98,4.2,18.2,51.97,7.62
23.82,30.98,4.2,18.2,51.97,7.62
23.82,30.98,4.2,18.2,51.97,7.62
23.82,30.98,4.2,19.1,51.97,7.62
23.82,30.98,4.2,19.1,51.97,7.62
23.8,30.98,4.2,19.1,51.97,7.62
23.8,30.98,4.2,19.1,51.97,7.62
23.8,30.98,4.1,19.2,51.97,7.62
23.8,30.98,4.1,19.2,51.97,7.62
23.79,30.98,4.1,19.2,51.97,7.62
23.8,30.98,4.1,19.2,51.97,7.62
23.79,30.98,4,18.8,51.97,7.62
23.79,30.98,4,18.8,51.97,7.62
23.79,30.98,4,18.8,51.97,7.62
23.79,30.98,4,18.8,51.97,7.62
23.79,30.98,4,19,51.97,7.62
23.79,30.98,4,19,51.97,7.62
23.8,30.98,4,19,51.97,7.62
23.79,30.98,4,19,51.97,7.62
23.77,30.98,4,19.7,51.97,7.62
23.77,31.07,4,19.7,51.97,7.62
23.77,31.07,4,19.7,51.97,7.62
23.77,31.07,4,19.7,51.97,7.62
23.77,31.07,3.9,20.3,51.97,7.62
23.76,31.07,3.9,20.3,51.97,7.62
23.76,31.07,3.9,20.3,51.97,7.62
23.76,31.07,3.9,20.3,51.97,7.62
23.76,31.07,3.9,20.3,51.97,7.62
23.77,31.07,3.7,19,51.97,7.62
23.77,31.07,3.7,19,51.97,7.62
23.76,31.07,3.7,19,51.97,7.62
23.76,31.07,3.7,19,51.97,7.62
23.75,31.07,3.6,17.9,51.97,7.62
23.75,31.07,3.6,17.9,51.97,7.62
23.76,31.07,3.6,17.9,51.97,7.62
23.75,31.07,3.6,17.9,51.97,7.62
23.75,31.07,3.6,17.6,51.97,7.62
23.75,31.07,3.6,17.6,51.97,7.62
23.75,31.07,3.6,17.6,51.97,7.62
23.72,31.07,3.6,17.6,51.97,7.62
23.72,31.07,3.6,17.5,51.97,7.62
23.75,31.07,3.6,17.5,51.97,7.62
23.72,31.07,3.6,17.5,51.97,7.62
23.72,31.07,3.6,17.5,51.97,7.62
23.72,31.07,3.5,17.4,51.97,7.62
23.75,31.07,3.5,17.4,51.97,7.62
23.71,31.07,3.5,17.4,51.97,7.62
23.71,31.07,3.5,17.4,51.97,7.62
23.71,31.07,3.6,17.5,51.97,7.62
23.71,31.07,3.6,17.5,51.97,7.62
23.71,31.07,3.6,17.5,51.97,7.62
23.71,31.19,3.6,17.5,51.97,7.62
23.72,31.19,3.6,17.8,51.97,7.62
23.7,31.19,3.6,17.8,51.97,7.62
23.71,31.19,3.6,17.8,51.97,7.62
23.71,31.19,3.6,17.8,51.97,7.62
23.7,31.19,3.7,15.6,51.97,7.62
23.7,31.19,3.7,15.6,51.97,7.62
23.7,31.19,3.7,15.6,51.97,7.62
23.7,31.19,3.7,15.6,51.97,7.62
23.7,31.19,3.7,15.6,51.97,7.62
23.7,31.19,3.8,15.6,51.97,7.62
23.71,31.19,3.8,15.6,51.97,7.62
23.68,31.19,3.8,15.6,51.97,7.62
23.68,31.19,3.8,15.6,51.97,7.62
23.7,31.29,4,15.8,51.97,7.62
23.7,31.19,4,15.8,51.97,7.62
23.68,31.19,4,15.8,51.97,7.62
23.68,31.29,4,15.8,51.97,7.62
23.67,31.29,4.2,16.7,51.97,7.62
23.68,31.29,4.2,16.7,51.97,7.62
23.68,31.29,4.2,16.7,51.97,7.62
23.68,31.29,4.2,16.7,51.97,7.62
23.68,31.29,4.3,15.8,51.97,7.62
23.68,31.29,4.3,15.8,51.97,7.62
23.68,31.29,4.3,15.8,51.97,7.62
23.68,31.29,4.3,15.8,51.97,7.62
23.68,31.29,4.4,16.2,51.97,7.62
23.67,31.29,4.4,16.2,51.97,7.62
23.67,31.39,4.4,16.2,51.97,7.62
23.67,31.29,4.4,16.2,51.97,7.62
23.67,31.39,4.5,16.7,51.97,7.62
23.68,31.39,4.5,16.7,51.97,7.62
23.67,31.39,4.5,16.7,51.97,7.62
23.68,31.39,4.5,16.7,51.97,7.62
23.68,31.39,4.6,16.8,51.97,7.62
23.67,31.39,4.6,16.8,51.97,7.62
23.67,31.39,4.6,16.8,51.97,7.62
23.65,31.39,4.6,16.8,51.97,7.62
23.65,31.39,4.6,16.5,51.97,7.62
23.67,31.39,4.6,16.5,51.97,7.62
23.67,31.39,4.6,16.5,51.97,7.62
23.65,31.39,4.6,16.5,51.97,7.62
23.65,31.39,4.6,16.5,51.97,7.62
23.65,31.39,4.6,16.8,51.97,7.62
23.65,31.39,4.6,16.8,51.97,7.62
23.67,31.39,4.6,16.8,51.97,7.62
23.65,31.39,4.6,16.8,51.97,7.62
23.64,31.39,4.8,17.4,51.97,7.62
23.65,31.49,4.8,17.4,51.97,7.62
23.65,31.39,4.8,17.4,51.97,7.62
23.65,31.49,4.8,17.4,51.97,7.62
23.65,31.39,4.9,18,51.97,7.62
23.64,31.49,4.9,18,51.97,7.62
23.64,31.39,4.9,18,51.97,7.62
23.64,31.39,4.9,18,51.97,7.62
23.64,31.49,5,18.1,51.97,7.62
23.62,31.49,5,18.1,51.97,7.62
23.64,31.49,5,18.1,51.97,7.62
23.65,31.49,5,18.1,51.97,7.62
23.64,31.49,5.1,18.4,51.97,7.62
23.62,31.49,5.1,18.4,51.97,7.62
23.64,31.49,5.1,18.4,51.97,7.62
23.64,31.49,5.1,18.4,51.97,7.62
23.64,31.49,5.2,18.4,51.97,7.62
23.65,31.49,5.2,18.4,51.97,7.62
23.64,31.49,5.2,18.4,51.97,7.62
23.64,31.49,5.2,18.4,51.97,7.62
23.62,31.49,5,18,51.97,7.62
23.62,31.49,5,18,51.97,7.62
23.64,31.49,5,18,51.97,7.62
23.64,31.49,5,18,51.97,7.62
23.64,31.49,5,18,51.97,7.62
23.64,31.49,4.9,17.6,51.97,7.62
23.64,31.49,4.9,17.6,51.97,7.62
23.61,31.49,4.9,16.7,51.97,7.62
23.62,31.49,4.9,16.7,51.97,7.62
23.64,31.49,4.9,16.7,51.97,7.62
23.61,31.49,4.9,16.4,51.97,7.62
23.61,31.49,4.9,16.4,51.97,7.62
23.62,31.49,4.9,16.4,51.97,7.62
23.61,31.49,4.9,16.4,51.97,7.62
23.62,31.49,4.9,16.8,51.97,7.62
23.62,31.49,4.9,16.8,51.97,7.62
23.61,31.49,4.9,16.8,51.97,7.62
23.62,31.49,4.9,16.8,51.97,7.62
23.61,31.49,4.9,16.8,51.97,7.62
23.61,31.49,4.9,16.5,51.97,7.62
23.61,31.49,4.9,16.5,51.97,7.62
23.61,31.49,4.9,16.5,51.97,7.62
23.61,31.49,4.9,16.5,51.97,7.62
23.61,31.49,4.9,15.8,51.97,7.62
23.61,31.49,4.9,15.8,51.97,7.62
23.6,31.49,4.9,15.8,51.97,7.62
23.61,31.49,4.9,15.8,51.97,7.62
23.61,31.49,4.9,15,51.97,7.62
23.6,31.49,4.9,15,51.97,7.62
23.6,31.59,4.9,15,51.97,7.62
23.6,31.49,4.9,15,51.97,7.62
23.6,31.49,4.8,15.3,51.97,7.62
23.6,31.49,4.8,15.3,51.97,7.62
23.6,31.49,4.8,15.3,51.97,7.62
